source_id,ra,dec,pseudocolour,rp,bp,dist,gmag,x,y,z,x_norm,y_norm,z_norm,R,G,B,Name
3305012316783533056,60.1700400180681,12.490288479392149,1.5520355,3.5047348,3.4767547,125.14102,3.4756324,-110.69104148161777,-57.595951513743245,-9.511813264657171,-0.011069104148161778,-0.005759595151374325,-0.0009511813264657171,8,237,8,
2964000159821218432,86.11439122579156,-22.45002336420253,1.5271513,3.0440361,3.796859,8.902584,3.476823,2.201215982921225,7.672091080581606,3.943306800750899,0.00022012159829212248,0.0007672091080581607,0.0003943306800750899,7,237,9,
4081642115877635840,286.1711290600682,-21.741755781309788,1.4992769,2.819754,4.038276,41.846836,3.4801962,38.902707314676796,11.448150120731698,-10.328451268834046,0.0038902707314676798,0.00114481501207317,-0.0010328451268834045,7,237,10,
4296708789290712064,298.8285089900959,6.404626612168723,1.4759381,2.8726902,3.9830143,13.596004,3.4819748,-12.54707052318892,-4.970868742578302,1.6470610183589887,-0.001254707052318892,-0.0004970868742578302,0.00016470610183589888,7,237,10,
6513525544581729536,342.1395041838119,-51.31714292378511,1.6101724,3.3460617,3.6175506,38.78708,3.487227,-18.417215659135024,5.578169282597259,-33.67681353314177,-0.0018417215659135024,0.000557816928259726,-0.003367681353314177,8,237,9,
4529285391533766400,275.9254783115971,21.768671633992867,1.4243445,2.7707005,4.1621943,37.064117,3.4873433,-31.105238983212256,18.420973712503258,8.178056264798244,-0.0031105238983212256,0.0018420973712503258,0.0008178056264798244,7,237,10,
6709267613942522496,276.7432910812464,-45.96869558670535,1.6785024,3.593,3.4724996,85.09284,3.4887385,-32.98754648556112,-9.597872035024835,-77.84917500223,-0.0032987546485561117,-0.0009597872035024836,-0.007784917500223,9,236,8,
622052899598187392,151.83312977678483,16.762660412755842,1.6053406,3.4167209,3.5431592,558.2653,3.4907143,-140.25063376048945,-237.12750560558763,-485.5516975556188,-0.014025063376048945,-0.023712750560558764,-0.04855516975556188,8,237,9,
5583216215017531648,102.46019909902276,-32.508458997835874,1.6311704,3.4411066,3.4947646,210.06557,3.4911032,-33.916579752373224,90.53585122060525,-186.4952250356192,-0.0033916579752373225,0.009053585122060526,-0.01864952250356192,8,237,8,
6020624858523492352,249.09371382836375,-35.2552842007589,1.3867618,2.6087427,4.4539113,96.67492,3.49136,45.58938643313446,58.39061701360882,62.114280535371186,0.004558938643313446,0.005839061701360882,0.006211428053537119,6,236,11,
738259665062428416,163.3283586008161,34.2136536280549,1.3816208,2.8171751,4.11668,30.361061,3.494125,-28.56671010545676,0.9847811094772765,10.235590113077611,-0.002856671010545676,9.847811094772765e-05,0.0010235590113077612,7,237,10,Praecipua
5267405895350690304,107.18725486658856,-70.49844750153386,1.4488837,2.8473856,4.0833926,40.833458,3.4989178,7.083608031158562,2.7728017179842754,-40.11864105539236,0.0007083608031158562,0.00027728017179842756,-0.004011864105539236,7,237,10,
4125171197089493760,264.3964704659461,-15.398818635694653,1.6091846,3.2282681,3.6842825,30.44863,3.4990056,-25.41698169605572,-13.974187599375242,-9.26381083986152,-0.002541698169605572,-0.0013974187599375242,-0.000926381083986152,8,237,9,
873035017257455104,111.43103524485524,27.797701341122824,1.4637119,2.8370216,4.076443,41.632015,3.50655,3.527506182652676,36.823341597802454,19.10033734422311,0.0003527506182652676,0.0036823341597802452,0.001910033734422311,7,237,10,
3314024566919613952,65.73422490902678,17.542390757517502,1.4111733,2.8761232,4.063456,49.202164,3.516044,-12.456372983552637,3.0379974371013563,-47.50223453638451,-0.0012456372983552636,0.0003037997437101356,-0.004750223453638451,7,237,10,Secunda Hyadum
4672726716408826240,56.05317542343257,-64.80654280373156,,2.8099005,4.1326137,32.94079,3.5165603,-11.388850526846378,6.1552622846110765,-30.290303328109733,-0.0011388850526846378,0.0006155262284611077,-0.0030290303328109735,7,237,10,
5308225539451195520,149.21548431065693,-54.56776992491004,1.7047951,3.5174198,3.516062,560.3484,3.521229,2.271334145853631,223.40072009931532,513.8845090901897,0.00022713341458536308,0.022340072009931534,0.051388450909018966,8,237,8,
3296627028792695168,73.13318318973232,14.250398248921895,1.2475518,2.5430396,5.0386367,171.86575,3.52523,12.424384332391796,14.924249173465562,170.76515301322993,0.0012424384332391796,0.0014924249173465561,0.017076515301322995,6,235,12,
4840356816072211712,63.50072823564913,-42.295271463682425,1.4589899,2.8294542,4.128895,36.0597,3.5266554,-3.280677363972626,-2.593129227512928,35.816404075966865,-0.0003280677363972626,-0.0002593129227512928,0.0035816404075966865,7,237,10,
3337991583943473280,83.78449673650563,9.934150110721673,1.5829797,3.6371272,3.4947097,386.42804,3.528103,171.21900439526377,-290.69479324203735,-188.4335952374348,0.017121900439526376,-0.029069479324203736,-0.01884335952374348,9,236,8,Meissa
2952868119987647744,103.54687424806048,-12.038691754586718,1.3941649,2.7008822,4.373004,82.73686,3.5294538,-70.91900069616999,8.960566504625751,41.66043195686309,-0.007091900069616999,0.0008960566504625751,0.0041660431956863095,6,236,11,
6828125061423674752,321.66677580627606,-22.411214998498547,1.5017077,2.9158626,4.055,135.4067,3.5300386,-41.98396881965574,-116.28793379154823,55.22170969403854,-0.004198396881965574,-0.011628793379154822,0.005522170969403854,7,237,10,
643819484617141504,148.18983474754336,26.006706191116,1.3518466,2.8110988,4.2057247,38.327656,3.5301552,-21.16143309875948,-12.540822043123338,29.392698857773752,-0.0021161433098759483,-0.0012540822043123339,0.002939269885777375,7,237,10,Rasalas
1977100856572910336,324.01079818650203,45.37459068778563,1.1490223,2.4664636,6.0899467,190.77715,3.5311058,-30.83569055847625,-14.020962407985445,187.74582222531146,-0.003083569055847625,-0.0014020962407985445,0.018774582222531144,6,233,15,
5338833263117260672,163.37423881457266,-58.85299792655974,1.472511,2.8883917,4.0774198,29.813156,3.5334344,-19.958570119097132,-0.22795330566800154,-22.145604231356028,-0.0019958570119097134,-2.2795330566800154e-05,-0.002214560423135603,7,237,10,
5318547273548061824,130.0731005351964,-52.9218148381548,1.7343391,3.6934586,3.5431633,143.04416,3.5350146,37.754052315603275,120.76642328901838,-66.7213178064847,0.0037754052315603277,0.012076642328901838,-0.006672131780648471,9,236,9,
433103132037681536,47.37522068555027,44.85684247427309,1.4407984,2.8988132,4.0842237,34.755947,3.535792,-21.590260995678236,-5.543516676375711,26.66656904935557,-0.0021590260995678237,-0.0005543516676375711,0.002666656904935557,7,237,10,Misam
1986628812013105152,337.38260044640924,47.706882023498416,1.286824,2.6267416,4.6225142,664.9029,3.5363603,184.38223396798185,523.5550955642959,-366.0452432883775,0.018438223396798185,0.05235550955642959,-0.03660452432883775,6,236,11,
1671148277108755200,207.858082330618,64.72327753159793,1.2391412,2.595488,4.852591,129.0792,3.5380037,-35.44499675520784,-19.964776489390353,122.50101949531681,-0.003544499675520784,-0.0019964776489390353,0.012250101949531682,6,236,12,
3366754155291545344,106.02717676046667,20.570294274158407,1.5516721,2.9866095,3.973537,323.63147,3.5395133,-34.130710814748696,34.23841266022167,320.0002407063927,-0.0034130710814748695,0.003423841266022167,0.03200002407063927,7,237,10,Mekbuda
2996171698248699904,86.73885705541909,-14.821953605720934,1.5344751,3.4082112,3.6519601,22.29456,3.5410435,-4.769858661916909,13.2702775085881,-17.268340649408014,-0.0004769858661916909,0.00132702775085881,-0.0017268340649408014,8,236,9,
5971244451311982336,253.08386981981704,-38.017636551986286,1.7583404,3.6984947,3.4773953,178.80269,3.542674,-31.346066376616985,166.890377935259,-55.99489107566189,-0.0031346066376616985,0.0166890377935259,-0.005599489107566189,9,236,8,Pipirima
2139664063041544576,289.27614437073896,53.36900495687048,1.4055287,2.9072344,4.0929103,37.72743,3.544013,-36.53162826350334,-9.313279816721874,1.4359421567544735,-0.0036531628263503342,-0.0009313279816721874,0.00014359421567544734,7,237,10,
6093220251160674688,214.85084131644516,-46.05811713873148,1.6054571,3.664506,3.5073822,107.91264,3.544546,-17.817506927149015,-49.076909140540955,-94.4411526183458,-0.0017817506927149014,-0.004907690914054096,-0.00944411526183458,9,236,8,
4822106194362165760,82.80326527079693,-35.470650672179325,1.4680829,2.8546221,4.1765223,84.99376,3.5456567,-22.548674878601798,-46.805910373721474,67.26591450537087,-0.0022548674878601796,-0.0046805910373721475,0.006726591450537087,7,237,10,
5935906628641616128,254.8960413402936,-53.16034251142705,1.3939888,2.7411497,4.371696,112.33087,3.547944,99.14686913263343,45.11568598462627,-27.43533441184845,0.009914686913263342,0.004511568598462627,-0.002743533441184845,6,236,11,
5855802671046171648,191.5695494796672,-68.10814700338375,1.7782121,3.2520595,3.0937896,98.147354,3.5488756,-52.339016032921286,3.5436424301059586,82.95163106434062,-0.005233901603292129,0.0003543642430105959,0.008295163106434062,8,238,7,
4870527586937201408,64.47392596972604,-33.79837213753377,1.6903294,3.595315,3.5383263,54.47058,3.5517442,2.8140547697903546,-39.41390066303145,-37.492260745568665,0.00028140547697903546,-0.003941390066303145,-0.0037492260745568664,9,236,9,
5521599549054493696,130.1565070492401,-46.64872022743644,1.4748966,2.915513,4.0271053,3911.7603,3.5536344,757.6907975053587,3394.8707126909376,-1789.5882610659664,0.07576907975053587,0.3394870712690938,-0.17895882610659664,7,237,10,
4936685751336237056,34.12809888310582,-51.5122651790229,1.742884,3.6042325,3.5157173,46.09775,3.5560112,-13.343815883461147,6.11039466414587,-43.6990641750961,-0.0013343815883461148,0.000611039466414587,-0.00436990641750961,9,236,8,
5337891256535666176,167.1474026341081,-58.97503165727452,1.4657762,2.8212838,4.225348,4719.033,3.557437,2851.1695519191826,2136.109946593812,-3094.6952899051234,0.28511695519191826,0.2136109946593812,-0.30946952899051233,7,237,10,
5828952940687722496,243.85949430582085,-63.68574245974316,1.4699899,2.8788493,4.1565447,219.38329,3.5603364,54.277843019655286,-133.53768416640509,-165.38026059911505,0.005427784301965529,-0.013353768416640509,-0.016538026059911504,7,237,10,
4878631812268014464,68.88740308086244,-30.562397782195685,1.4679573,2.92992,4.0985236,64.78019,3.5659256,41.4833368458253,-9.609631399446316,48.81865181402154,0.00414833368458253,-0.0009609631399446316,0.004881865181402155,7,237,10,Theemin
3019816764523863552,93.71386334648815,-6.274859720368156,1.3765612,2.7992406,4.2923098,196.82523,3.5708857,169.4253520341189,-100.16254801279426,1.6386666080875214,0.01694253520341189,-0.010016254801279425,0.00016386666080875215,7,236,10,
1931192500887330688,345.48038407430573,42.32598623163029,1.5521705,3.6742334,3.6662135,109.04422,3.575974,-9.271685040762419,0.8816714774648463,-108.64575660061062,-0.0009271685040762419,8.816714774648463e-05,-0.010864575660061063,9,236,9,
3312748824193704832,67.14423196264237,15.962025308010457,1.2625395,2.972253,4.134203,40.4238,3.577121,15.23681359203234,36.037439387895674,-10.16002364000222,0.001523681359203234,0.0036037439387895673,-0.0010160023640002221,7,236,10,
3168265196643846400,109.52303150106084,16.540225963939488,1.7341025,3.439696,3.6848795,30.645832,3.5799253,18.729399503740282,-8.651236693837909,-22.661260266558646,0.0018729399503740283,-0.0008651236693837909,-0.0022661260266558644,8,236,9,
1064092789129355136,142.88317471411838,63.061979025953285,1.5878623,3.2501216,3.7968562,23.743324,3.5820162,-1.3698510792061758,-23.076772880615238,5.415855980939186,-0.00013698510792061757,-0.0023076772880615236,0.0005415855980939186,8,237,9,
5173421634271199104,44.107223636728506,-8.899117343536275,1.4629471,2.8814378,4.1816487,41.26979,3.5833347,-35.419863629935584,-4.4480428745894915,-20.708542721946426,-0.0035419863629935584,-0.00044480428745894915,-0.0020708542721946427,7,236,10,
3207534529304666240,79.40154704838251,-6.844450161811125,1.650502,3.6262372,3.592209,166.81573,3.5883799,-91.95399729413205,-107.18432437150848,-88.78891127886922,-0.009195399729413205,-0.010718432437150848,-0.008878891127886921,9,236,9,
5300734910309994240,139.05006945281832,-57.54153282068637,1.3429453,2.6759076,4.61769,159.97437,3.5909956,59.621670983081,63.89642716932713,-133.99366403333033,0.0059621670983081,0.006389642716932713,-0.013399366403333033,6,236,11,
6518817665843312000,335.6844004512271,-45.94804349249061,1.1169223,2.495057,6.76301,164.9314,3.5925784,56.69246081075009,-28.514088299146216,-152.23428773325034,0.005669246081075009,-0.0028514088299146216,-0.015223428773325035,6,231,17,
4757601523650165120,83.40631067329583,-62.48976923943152,1.577459,2.9889317,4.038506,341.40298,3.5934615,-49.36762075631152,317.80984868192905,114.52394009337421,-0.0049367620756311514,0.031780984868192905,0.011452394009337421,7,237,10,
939307084189685248,103.19723612430526,33.9610470125569,1.7222831,3.4316213,3.688492,58.898296,3.593621,43.32618476886176,-22.299061799109115,33.08478242270274,0.004332618476886175,-0.0022299061799109115,0.003308478242270274,8,236,9,
6203033940614597504,220.9139848128326,-35.174458280736005,,2.7987552,4.358166,68.85182,3.594247,-30.224755724952345,-47.332021067184186,39.83361696325094,-0.0030224755724952345,-0.0047332021067184185,0.003983361696325094,7,236,11,
5912398348432135552,262.77412911919896,-60.68428368485731,1.5386899,3.6271057,3.600711,68.69104,3.596028,-16.331781959859963,33.71096406759981,57.57866597907759,-0.0016331781959859964,0.0033710964067599812,0.005757866597907759,9,236,9,
3174163561130003840,69.54473362633105,-14.304709387338375,1.384173,2.8507612,4.1651254,34.637825,3.601026,-5.251095865992994,-2.406326352535326,-34.152811105703584,-0.0005251095865992994,-0.00024063263525353257,-0.0034152811105703585,7,237,10,Sceptrum
4990516294443333504,2.353433843539084,-45.74822211784421,1.5441918,2.9382021,4.1331673,44.153023,3.6017847,6.036771469813577,-6.0701946101111215,-43.3151193886748,0.0006036771469813577,-0.0006070194610111122,-0.00433151193886748,7,236,10,
1273423791421021568,231.9562807016411,29.106103677611483,1.969041,3.4258816,3.7757733,35.614307,3.6044285,-20.799032284216043,11.9522872506527,-26.32341065683306,-0.0020799032284216042,0.00119522872506527,-0.0026323410656833063,8,236,9,Nusakan
2090687795056051328,282.5199906501613,33.362650393309416,1.6274523,3.4552069,3.6659255,276.21762,3.6048782,-98.89040540387043,22.461736200011696,256.9286510383839,-0.009889040540387042,0.0022461736200011695,0.02569286510383839,8,236,9,Sheliak
5642935536248627456,132.63234221962838,-27.70945805023425,1.3805089,2.8472543,4.3207893,64.35799,3.6095452,-42.08214671493525,-34.411269356117465,-34.45153619221495,-0.004208214671493525,-0.0034411269356117466,-0.003445153619221495,7,236,11,
2891816671700460288,95.52831507928492,-33.43663025921882,1.480312,2.9981956,4.0907116,67.30268,3.6113985,-8.376775433429618,-28.044400952632387,-60.60521383287317,-0.0008376775433429618,-0.0028044400952632388,-0.006060521383287317,7,236,10,
916230087468692864,125.70865948297298,43.18768339881599,1.3760408,2.7358654,4.51658,113.42006,3.613737,79.37733687598265,3.570681902427621,-80.93576855526882,0.007937733687598265,0.0003570681902427621,-0.008093576855526882,6,236,11,Alsciaukat
3214077516844988800,81.11923705133687,-2.3971524975189644,1.6242204,3.7109325,3.4890485,913.4333,3.6153696,-568.4098906445855,358.08647833097007,-618.90602178588,-0.05684098906445855,0.03580864783309701,-0.061890602178587995,9,236,8,
2365464065885835904,3.659946156452957,-18.933189798652894,1.288415,2.6804214,4.711526,140.8332,3.615524,-121.90521692547327,-69.53200797594151,-11.764700396818975,-0.012190521692547326,-0.006953200797594151,-0.0011764700396818975,6,236,12,
66526127137440128,57.29068893293528,24.053211829998983,1.7251831,3.6194124,3.5830362,123.79286,3.6157947,43.04575026861058,39.46445890687217,-109.15260901132785,0.004304575026861058,0.0039464458906872165,-0.010915260901132786,9,236,9,Atlas
5775835843156608256,248.359945607511,-78.89749578943699,1.4811218,2.993324,4.129628,46.720776,3.620061,43.10211800380219,7.581981810161116,16.357013341648685,0.004310211800380219,0.0007581981810161116,0.0016357013341648686,7,236,10,
2059372363884259072,299.07636376369845,35.08329669254902,1.4137154,2.9626186,4.1796846,42.40409,3.6234016,29.74215880030456,21.461294033151407,-21.282004065599306,0.0029742158800304557,0.002146129403315141,-0.0021282004065599305,7,236,10,
5236306071562633344,176.40065646582843,-66.72860365116325,1.8762858,3.435463,3.7408323,42.31307,3.624794,-27.449442696216202,-13.994107252315295,29.001533592255768,-0.00274494426962162,-0.0013994107252315296,0.0029001533592255767,8,236,9,
6265374394490973184,233.88187249166225,-14.789500781858123,1.445513,2.9438453,4.1897726,49.096268,3.625443,-4.947627253548556,-29.389988373431088,-39.01529314893524,-0.0004947627253548557,-0.002938998837343109,-0.0039015293148935244,7,236,10,Zubenelhakrabi
6539947667988856320,347.5905760162791,-45.24683453895511,1.8114414,2.9724855,4.1622615,63.471966,3.6254985,-8.230294602807199,17.276114937643896,-60.51849776157267,-0.0008230294602807199,0.0017276114937643896,-0.006051849776157267,7,236,10,
2392584791494639744,350.74203460091184,-20.10101667199565,1.4213945,2.9132829,4.239306,50.363693,3.6269598,6.940564311863712,-14.206168227812581,-47.81751691497815,0.0006940564311863712,-0.001420616822781258,-0.004781751691497815,7,236,10,
3992011061833780096,168.80082789260484,23.09548231356724,1.3114746,2.6429946,4.899136,238.60492,3.6306431,-71.20939711518496,80.2755501618931,-213.113504163635,-0.007120939711518496,0.008027555016189309,-0.021311350416363502,6,235,12,
2989528414633822464,77.84544163484792,-11.8488309684996,0.9559134,2.5675855,6.24513,165.51093,3.6340435,-95.82636532433814,79.7962883512581,108.8288933305593,-0.009582636532433814,0.00797962883512581,0.01088288933305593,6,232,15,
2995725777563537792,89.10103276512667,-14.16708077541103,1.4724474,3.3150194,3.8544617,14.951649,3.635856,-0.18819193605444698,-0.40566817739492367,-14.944959850874614,-1.88191936054447e-05,-4.056681773949237e-05,-0.0014944959850874615,8,236,9,
660136821288588416,131.17116036160883,18.153295569011824,1.4399369,2.951557,4.231309,41.940517,3.6373575,22.972667884578623,-22.53274992861511,-26.898674263737135,0.0022972667884578624,-0.0022532749928615113,-0.0026898674263737135,7,236,10,Asellus Australis
4803692295174064256,89.78680236025778,-42.81518136667342,,2.9492047,4.248206,135.20064,3.6376557,-13.211655978678394,51.43799609603533,124.33341369211618,-0.0013211655978678395,0.005143799609603533,0.012433341369211618,7,236,10,
6838023243053666688,325.02361799924387,-16.662413768068262,1.3432076,3.3586147,3.831569,52.203842,3.6419108,3.9484961187923613,29.91737209796101,42.59813780804262,0.00039484961187923615,0.002991737209796101,0.004259813780804262,8,236,9,Nashira
2251191616254289152,297.04417326624304,70.26810826288803,1.535217,3.005635,4.1328797,46.83868,3.64309,-3.096091143656648,18.74774503449268,42.81119269413345,-0.0003096091143656648,0.001874774503449268,0.004281119269413346,7,236,10,
6705977119250947712,271.65772381444384,-50.09152286889015,1.6112064,3.6740875,3.614084,353.07602,3.643981,31.269107827037864,346.33839822679926,61.11164134955401,0.0031269107827037864,0.034633839822679924,0.0061111641349554015,9,236,9,
2851617392714906880,359.4395212218164,25.14126236383725,1.2260233,2.6790051,4.909425,156.21523,3.6454024,42.093035146783016,150.43138837693235,1.331114973671284,0.004209303514678302,0.015043138837693235,0.0001331114973671284,6,235,12,
5114760146310175488,56.53581852874381,-12.101324281489884,1.3178755,2.7134302,4.6973853,156.0248,3.6505644,139.44357711816065,-1.7918420271266229,69.97153934051623,0.013944357711816065,-0.0001791842027126623,0.006997153934051623,6,236,11,
1667976701458958848,211.09674420277327,64.3759244157777,1.8139997,3.629507,3.6570196,79.72542,3.652423,-1.7461393197842598,-1.220504348510873,79.69695076216887,-0.000174613931978426,-0.00012205043485108731,0.007969695076216888,9,236,9,Thuban
1195823284391343104,236.5472006801844,15.42160689242322,1.6166577,3.5297668,3.7260256,46.335033,3.6537793,26.652712760524878,35.570763824925244,13.08774031402799,0.0026652712760524876,0.0035570763824925244,0.001308774031402799,9,236,9,
1398822783330261248,240.6627716152776,47.24063069977545,0.8384858,2.533304,6.472462,121.97394,3.6584573,39.362761845487704,-114.5703951245331,-14.207025727694765,0.00393627618454877,-0.011457039512453311,-0.0014207025727694764,6,232,16,
3458053271535395712,87.87241834932108,39.14852708253507,1.7019593,2.9588602,4.263982,62.40924,3.6593385,7.524633762165718,-0.6955613149007893,61.95005503290606,0.0007524633762165718,-6.955613149007893e-05,0.006195005503290605,7,236,10,
6419476755916988032,280.7589179465574,-71.42882003717182,1.399426,2.932408,4.2940655,65.866684,3.660477,17.909282595674078,40.800533467964776,-48.507670803633,0.0017909282595674077,0.004080053346796478,-0.0048507670803633,7,236,10,
3041619014955371392,115.31146191996876,-9.551220883265277,1.446697,2.9928858,4.217195,44.617134,3.6608422,26.550509375405458,-35.41329684476522,5.62650023238286,0.0026550509375405456,-0.003541329684476522,0.000562650023238286,7,236,10,
5263150888430619904,115.45573667976753,-72.60603326581551,1.4653329,2.9842567,4.234168,44.523655,3.6618443,29.64590115920462,-29.51535215579813,15.242059773433441,0.002964590115920462,-0.002951535215579813,0.001524205977343344,7,236,10,
243276881910517120,56.29837849320915,42.57854136383548,1.6109164,3.2607288,3.9032786,181.46007,3.663778,29.23033893814138,-7.472738363680763,-178.93435240700498,0.002923033893814138,-0.0007472738363680764,-0.017893435240700497,8,236,9,
1891598193816300544,331.7542260532072,25.34522096646813,1.4547033,3.2525146,3.9369972,11.90604,3.6638713,3.6190206747153377,-11.06130027425728,2.510799490261783,0.0003619020674715338,-0.001106130027425728,0.0002510799490261783,8,236,10,
5639188675501966464,130.897995022965,-33.18633878364722,1.7006712,3.7874532,3.576287,243.10884,3.6639202,-24.032417696156116,41.7891630574348,-238.28138164108037,-0.0024032417696156117,0.0041789163057434795,-0.02382813816410804,9,236,9,
418001477279154304,9.24298360611852,53.89686812148113,1.7560804,3.8135638,3.5528686,149.84799,3.664362,130.05135752483068,-23.90654871226619,-70.49497458441145,0.013005135752483068,-0.002390654871226619,-0.007049497458441145,9,236,9,Fulu
1907131544341497600,333.9924535004023,37.74873483279247,1.3899006,2.861499,4.4120445,208.56554,3.6651716,115.4035619366265,173.420226892828,10.34539860376945,0.01154035619366265,0.0173420226892828,0.001034539860376945,7,236,11,
3287731945364911232,72.80151646339951,5.60510830642511,1.7172893,3.7638545,3.627015,260.53363,3.6682577,-173.51609226403693,-105.16637263409969,-163.4318578288236,-0.01735160922640369,-0.010516637263409968,-0.01634318578288236,9,236,9,
644306911864817152,142.93003485076122,22.96781993853129,,2.7742224,4.5808654,114.487656,3.6707792,0.7966544845106739,64.08339263426927,-94.86889641230539,7.96654484510674e-05,0.006408339263426928,-0.00948688964123054,7,236,11,Alterf
4929469381645492864,22.81387226522309,-49.07201823342556,1.4261423,3.0015564,4.2118516,43.87599,3.6708763,-10.996376190747545,-11.849507044704643,40.78935390453194,-0.0010996376190747544,-0.0011849507044704643,0.004078935390453195,7,236,10,
2939555954755196160,99.17128532129774,-19.256190699068565,1.3953484,2.9954019,4.2477813,20.463324,3.673236,3.9384630254693893,-18.377395147584778,-8.093669483955592,0.00039384630254693894,-0.0018377395147584777,-0.0008093669483955592,7,236,10,
1876331990259358976,341.63310142716244,23.565612345440783,1.4933543,3.0132704,4.2482657,116.3145,3.6866872,-0.2970459221500683,0.3061547336498213,-116.31371777760866,-2.970459221500683e-05,3.061547336498213e-05,-0.011631371777760866,7,236,10,
1201067439457715072,245.4798384663121,19.153320268640844,1.5908597,3.4043772,3.845034,59.085426,3.691747,51.11509842927487,23.790520073640774,17.67329716812096,0.0051115098429274875,0.0023790520073640772,0.001767329716812096,8,236,9,
3232262786334597888,73.56290684709873,2.440677615718005,1.8283951,3.8042023,3.627683,306.86197,3.692016,61.31442828448109,226.36291112708338,197.90058610954205,0.006131442828448109,0.02263629111270834,0.019790058610954203,9,236,9,
1193030490492925824,239.11469743534357,15.655912590196278,,3.2928677,3.9963472,11.15886,3.694426,-10.45409285368731,-3.859409871635552,0.5805639919991619,-0.001045409285368731,-0.0003859409871635552,5.805639919991619e-05,8,236,10,
65271996684817280,56.2190045645284,24.11313304360812,1.7208027,3.7338002,3.645838,121.54341,3.6982086,60.22467386278932,-20.605787639182033,-103.54318272256118,0.006022467386278932,-0.0020605787639182034,-0.010354318272256118,9,236,9,Electra
6521011466420795392,337.3175394102386,-43.49557571006181,1.5057797,3.0406706,4.221456,100.38935,3.6997373,-34.8533477074748,-81.59949652238166,46.95516919677942,-0.0034853347707474802,-0.008159949652238166,0.004695516919677943,7,236,10,
4426032591025363200,237.7045892801561,4.478006603862712,1.5853744,3.5440717,3.8018675,22.0274,3.699778,-2.5167360736766646,4.453803269150395,-21.42512606112645,-0.00025167360736766647,0.0004453803269150395,-0.002142512606112645,9,236,9,
4254220979971917056,285.42001937869355,-5.739280970265661,1.4014213,2.9984488,4.3124056,46.132706,3.700353,-35.28562350626747,17.698619919739098,23.872791826533298,-0.003528562350626747,0.0017698619919739099,0.00238727918265333,7,236,10,
12730974556132096,51.7925714099467,9.732550147153876,1.4495219,3.7389565,3.6811469,59.614456,3.7018294,-2.4823662056613016,-56.75896409344815,-18.059380311505446,-0.00024823662056613015,-0.005675896409344815,-0.0018059380311505446,9,236,9,
1049765396704695936,147.74478153974084,59.03805958941325,1.6022297,3.3962438,3.8871439,35.218487,3.705446,27.87679259259546,2.5136508188287627,21.375402239012615,0.002787679259259546,0.00025136508188287627,0.0021375402239012615,8,236,9,
441161693272718336,43.5644294632559,52.7624559609044,1.4726354,3.1543062,4.158068,81.15719,3.707698,-59.289507538419514,26.325574266217444,48.766873224573914,-0.005928950753841951,0.0026325574266217442,0.004876687322457392,8,236,10,
6304988355324252928,213.22396702995383,-10.27308574177618,1.435973,2.914231,4.4687324,85.95046,3.7098556,-52.25214224385008,22.35924848311611,64.47681143178787,-0.005225214224385008,0.0022359248483116113,0.006447681143178787,7,236,11,Kang
4482432246132106496,271.837158305769,9.564197857391276,1.6800898,3.5538673,3.7946022,26.243383,3.7121606,2.320138227112473,-25.884965588964402,-3.6470078626058813,0.0002320138227112473,-0.00258849655889644,-0.00036470078626058813,9,236,9,
2630576144911349248,349.2121666360522,-7.726560117493205,1.1466725,2.6658227,5.260096,154.64389,3.7154613,-17.289295233859065,-9.34177662804595,-153.39016980915125,-0.0017289295233859064,-0.0009341776628045951,-0.015339016980915124,6,234,13,
5935306123457567616,244.95898537846745,-50.15573684856687,1.4664923,3.0322053,4.2837586,42.440357,3.7174704,42.03186728003157,-3.5915668305279405,4.648298930050862,0.004203186728003157,-0.00035915668305279403,0.00046482989300508616,7,236,10,
3296329370379163520,74.09247641162624,13.51426918734195,1.4155682,2.9813063,4.344914,55.20081,3.7191608,8.435962401941385,-31.079100203974754,44.833620125085005,0.0008435962401941385,-0.0031079100203974756,0.004483362012508501,7,236,11,
6406700636957782144,338.25064171392336,-61.98221034022957,1.1920836,2.6862793,5.167757,87.00167,3.7205575,29.011160598282068,-49.57871514805368,65.34213149108115,0.0029011160598282066,-0.0049578715148053685,0.006534213149108114,6,234,13,
4506929502678142336,284.9054165540201,15.067972422867443,1.5029099,3.0432272,4.2886467,54.70982,3.7267342,24.461392172423178,-36.432699964322964,32.67205335954469,0.002446139217242318,-0.0036432699964322962,0.003267205335954469,7,236,10,
3655377057091634304,221.5616692829817,1.8927928769364968,1.6241037,3.6791286,3.7357953,41.109867,3.728377,1.0317172264589076,-12.968700808308048,38.997045063272516,0.00010317172264589076,-0.0012968700808308048,0.0038997045063272518,9,236,9,
5449188358930264704,156.78749738187875,-31.067735592542967,1.4288605,2.8944547,4.5280085,111.98193,3.732725,100.80222405394446,-30.315232546542724,38.20799586411619,0.010080222405394445,-0.0030315232546542724,0.003820799586411619,7,236,11,
5626529620176041600,130.02565578266555,-35.3084465169506,1.4867237,3.1026056,4.2063413,117.603966,3.7353456,29.516165903163472,80.74973886274717,80.24318315535734,0.0029516165903163472,0.008074973886274716,0.008024318315535734,7,236,10,
1810711143451975296,309.90982926217725,15.912023765956633,1.5216792,3.7626464,3.7491157,73.08894,3.7358906,31.963702971767407,-64.03859043137105,-14.811271998695423,0.0031963702971767407,-0.006403859043137105,-0.0014811271998695422,9,235,9,Sualocin
